timestamp,source_ip,dest_ip,protocol,action,threat_label,log_type,bytes_transferred,user_agent,request_path
2024-12-11T00:00:00,192.168.1.142,192.168.1.105,HTTPS,blocked,benign,ids,3382,Nmap Scripting Engine,/auth
2024-11-20T00:00:00,192.168.1.185,192.168.1.186,TCP,allowed,benign,ids,48339,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/
2024-06-25T00:00:00,56.60.130.155,192.168.1.206,HTTP,blocked,benign,firewall,11869,Nmap Scripting Engine,/api/login
2024-08-06T00:00:00,192.168.1.5,192.168.1.221,SSH,blocked,benign,firewall,15360,SQLMap/1.6-dev,/home/user
2024-08-25T00:00:00,192.168.1.129,192.168.1.67,HTTPS,blocked,benign,firewall,21425,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/admin/config
2024-06-16T00:00:00,192.168.1.210,192.168.1.104,UDP,allowed,benign,application,48257,Nmap Scripting Engine,/
2024-03-18T00:00:00,26.98.72.117,192.168.1.14,TCP,blocked,malicious,firewall,35689,Nmap Scripting Engine,/?DROP TABLE
2024-03-24T00:00:00,68.36.64.191,192.168.1.105,HTTPS,allowed,benign,ids,46981,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/api/v1/data
2024-10-01T00:00:00,192.168.1.52,192.168.1.132,UDP,blocked,benign,ids,28207,SQLMap/1.6-dev,/
2024-12-21T00:00:00,192.168.1.248,192.168.1.253,ICMP,blocked,benign,application,12520,SQLMap/1.6-dev,/
2024-07-17T00:00:00,168.128.102.227,192.168.1.116,TCP,blocked,benign,ids,11880,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/
2024-07-02T00:00:00,96.196.42.139,192.168.1.23,HTTP,allowed,benign,ids,48328,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/wp-login.php
2024-08-13T00:00:00,192.168.1.90,192.168.1.144,HTTPS,blocked,benign,ids,300,Nmap Scripting Engine,/api/v1/data
2024-10-30T00:00:00,192.168.1.246,192.168.1.96,UDP,blocked,benign,firewall,39137,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/
2024-05-13T00:00:00,238.139.194.187,192.168.1.64,HTTP,allowed,benign,ids,20876,Nmap Scripting Engine,/api/login
2024-07-30T00:00:00,192.168.1.4,192.168.1.253,HTTPS,allowed,benign,firewall,3029,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/auth
2024-10-21T00:00:00,192.168.1.128,192.168.1.99,UDP,blocked,benign,application,1878,curl/7.64.1,/
2024-05-25T00:00:00,192.168.1.159,192.168.1.53,HTTPS,blocked,benign,firewall,42936,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/login
2024-07-31T00:00:00,192.168.1.163,192.168.1.33,HTTP,allowed,benign,application,19807,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/dashboard
2024-06-17T00:00:00,21.219.60.222,192.168.1.223,HTTP,allowed,benign,ids,25198,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/admin
2024-04-18T00:00:00,95.91.54.172,192.168.1.78,ICMP,blocked,suspicious,ids,29504,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/?backup.sql
2024-07-03T00:00:00,192.168.1.232,192.168.1.252,HTTPS,allowed,benign,firewall,34092,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/login
2024-10-27T00:00:00,254.237.164.177,192.168.1.150,UDP,blocked,benign,application,28356,Nmap Scripting Engine,/
2024-03-01T00:00:00,192.168.1.246,192.168.1.106,FTP,blocked,benign,firewall,13536,curl/7.64.1,/download
2024-11-12T00:00:00,192.168.1.141,192.168.1.214,HTTP,blocked,benign,firewall,36533,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/admin
2024-01-26T00:00:00,192.168.1.125,192.168.1.73,TCP,blocked,benign,application,43414,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/
2024-07-29T00:00:00,192.168.1.15,192.168.1.230,HTTPS,blocked,benign,firewall,42845,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/login
2024-07-21T00:00:00,97.21.142.76,192.168.1.31,TCP,blocked,benign,ids,33032,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/
2024-10-01T00:00:00,192.168.1.169,192.168.1.3,TCP,blocked,benign,ids,44062,Nmap Scripting Engine,/
2024-12-09T00:00:00,192.168.1.160,192.168.1.57,UDP,allowed,benign,firewall,48101,Nmap Scripting Engine,/
2024-10-27T00:00:00,192.168.1.141,192.168.1.87,HTTPS,allowed,benign,ids,836,SQLMap/1.6-dev,/auth
2024-02-10T00:00:00,192.168.1.29,192.168.1.249,HTTP,blocked,benign,firewall,8767,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/api/login
2024-11-02T00:00:00,104.187.87.205,192.168.1.224,TCP,blocked,benign,ids,16704,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/
2024-03-13T00:00:00,192.168.1.5,192.168.1.51,TCP,blocked,benign,application,33952,Nmap Scripting Engine,/
2024-12-04T00:00:00,192.168.1.127,192.168.1.175,HTTPS,allowed,benign,ids,27904,SQLMap/1.6-dev,/login
2024-09-06T00:00:00,192.168.1.177,192.168.1.197,TCP,blocked,benign,ids,19436,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/
2024-06-18T00:00:00,57.115.151.72,192.168.1.145,UDP,blocked,suspicious,ids,15128,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/?admin
2024-08-17T00:00:00,192.168.1.238,192.168.1.59,HTTP,allowed,benign,firewall,23432,curl/7.64.1,/admin
2024-11-29T00:00:00,209.18.251.195,192.168.1.221,HTTP,blocked,benign,firewall,19211,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/dashboard
2024-05-02T00:00:00,192.168.1.247,192.168.1.107,TCP,allowed,benign,firewall,5333,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/
2024-03-10T00:00:00,192.168.1.161,192.168.1.62,TCP,allowed,benign,ids,18415,curl/7.64.1,/
2024-10-21T00:00:00,192.168.1.75,192.168.1.114,HTTPS,allowed,benign,ids,3724,curl/7.64.1,/api/v1/data
2024-10-20T00:00:00,192.168.1.124,192.168.1.21,TCP,allowed,benign,application,31090,SQLMap/1.6-dev,/
2024-08-31T00:00:00,192.168.1.220,192.168.1.101,TCP,allowed,benign,ids,18289,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/
2024-03-09T00:00:00,192.168.1.104,192.168.1.138,UDP,allowed,benign,ids,32872,SQLMap/1.6-dev,/
2024-01-22T00:00:00,192.168.1.57,192.168.1.215,ICMP,allowed,suspicious,ids,44748,curl/7.64.1,/?backup.sql
2024-08-29T00:00:00,208.223.2.195,192.168.1.133,SSH,blocked,benign,firewall,14464,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/root
2024-09-12T00:00:00,192.168.1.79,192.168.1.68,HTTP,allowed,benign,ids,15962,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/wp-login.php
2024-04-29T00:00:00,192.168.1.157,192.168.1.92,TCP,blocked,benign,firewall,49259,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/
2024-01-24T00:00:00,193.69.197.165,192.168.1.249,HTTP,allowed,benign,application,46839,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/login
2024-09-20T00:00:00,192.168.1.101,192.168.1.185,TCP,allowed,benign,firewall,29577,SQLMap/1.6-dev,/
2024-05-28T00:00:00,98.153.120.136,192.168.1.63,SSH,blocked,malicious,ids,25621,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/bin/bash?/etc/passwd
2024-07-06T00:00:00,192.168.1.46,192.168.1.73,HTTP,blocked,benign,ids,45181,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/api/login
2024-07-13T00:00:00,25.169.111.91,192.168.1.187,TCP,allowed,benign,ids,2380,Nmap Scripting Engine,/
2024-03-10T00:00:00,192.168.1.51,192.168.1.29,ICMP,blocked,benign,firewall,40504,SQLMap/1.6-dev,/
2024-03-27T00:00:00,192.168.1.100,192.168.1.85,HTTP,blocked,benign,ids,37536,SQLMap/1.6-dev,/index.php
2024-12-09T00:00:00,192.168.1.228,192.168.1.178,ICMP,blocked,benign,firewall,29204,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/
2024-08-30T00:00:00,192.168.1.48,192.168.1.147,TCP,blocked,benign,firewall,37240,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/
2024-11-18T00:00:00,192.168.1.109,192.168.1.16,HTTPS,blocked,benign,firewall,38719,curl/7.64.1,/admin/config
2024-12-14T00:00:00,192.168.1.64,192.168.1.92,TCP,blocked,benign,ids,6876,curl/7.64.1,/
2024-04-11T00:00:00,192.168.1.60,192.168.1.140,ICMP,allowed,benign,application,4397,Nmap Scripting Engine,/
2024-05-09T00:00:00,192.168.1.123,192.168.1.165,HTTPS,blocked,benign,firewall,41369,curl/7.64.1,/login
2024-03-14T00:00:00,192.168.1.4,192.168.1.146,TCP,allowed,benign,ids,28184,Nmap Scripting Engine,/
2024-12-25T00:00:00,192.168.1.14,192.168.1.178,HTTPS,blocked,benign,ids,28605,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/admin/config
2024-11-17T00:00:00,192.168.1.30,192.168.1.116,HTTP,allowed,benign,ids,22409,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/dashboard
2024-11-10T00:00:00,192.168.1.228,192.168.1.79,HTTPS,allowed,benign,ids,39573,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/admin/config
2024-11-03T00:00:00,192.168.1.116,192.168.1.209,HTTPS,allowed,benign,firewall,15641,curl/7.64.1,/auth
2024-08-21T00:00:00,192.168.1.197,192.168.1.131,TCP,allowed,benign,firewall,35824,Nmap Scripting Engine,/
2024-12-27T00:00:00,236.1.154.83,192.168.1.131,TCP,blocked,suspicious,firewall,36751,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/?backup.sql
2024-10-10T00:00:00,192.168.1.173,192.168.1.251,UDP,allowed,benign,application,37193,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/
2024-03-21T00:00:00,249.129.196.46,192.168.1.213,TCP,blocked,benign,firewall,23264,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/
2024-09-14T00:00:00,192.168.1.31,192.168.1.54,HTTPS,allowed,benign,ids,7264,SQLMap/1.6-dev,/api/v1/data
2024-07-12T00:00:00,192.168.1.72,192.168.1.176,HTTP,blocked,benign,application,43023,SQLMap/1.6-dev,/index.php
2024-06-04T00:00:00,192.168.1.245,192.168.1.129,HTTP,blocked,benign,application,19603,curl/7.64.1,/dashboard
2024-04-16T00:00:00,192.168.1.190,192.168.1.206,HTTPS,blocked,benign,firewall,18492,Nmap Scripting Engine,/admin/config
2024-05-17T00:00:00,192.168.1.120,192.168.1.113,HTTPS,allowed,benign,application,36514,SQLMap/1.6-dev,/api/v1/data
2024-05-02T00:00:00,192.168.1.121,192.168.1.251,TCP,blocked,benign,application,49548,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/
2024-07-15T00:00:00,192.168.1.25,192.168.1.64,UDP,blocked,benign,ids,39651,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/
2024-04-02T00:00:00,103.93.57.36,192.168.1.180,SSH,blocked,benign,application,33600,curl/7.64.1,/home/user
2024-05-21T00:00:00,192.168.1.210,192.168.1.49,HTTP,allowed,benign,application,25031,SQLMap/1.6-dev,/index.php
2024-05-18T00:00:00,192.168.1.120,192.168.1.190,HTTPS,blocked,benign,application,24647,curl/7.64.1,/secure
2024-06-09T00:00:00,97.21.142.76,192.168.1.198,HTTPS,allowed,benign,ids,39007,Nmap Scripting Engine,/login
2024-07-17T00:00:00,192.168.1.178,192.168.1.96,HTTPS,allowed,benign,ids,14194,SQLMap/1.6-dev,/secure
2024-01-05T00:00:00,137.197.33.33,192.168.1.240,HTTPS,allowed,benign,firewall,28563,Nmap Scripting Engine,/auth
2024-08-05T00:00:00,192.168.1.215,192.168.1.234,TCP,allowed,benign,ids,15060,curl/7.64.1,/
2024-04-07T00:00:00,192.168.1.36,192.168.1.178,HTTP,allowed,benign,firewall,45142,Nmap Scripting Engine,/dashboard
2024-10-31T00:00:00,192.168.1.26,192.168.1.181,UDP,blocked,benign,application,24200,SQLMap/1.6-dev,/
2024-03-21T00:00:00,192.168.1.199,192.168.1.2,UDP,blocked,benign,firewall,35636,SQLMap/1.6-dev,/
2024-12-30T00:00:00,192.168.1.93,192.168.1.54,HTTPS,blocked,benign,application,45164,SQLMap/1.6-dev,/secure
2024-03-16T00:00:00,192.168.1.242,192.168.1.170,HTTP,allowed,benign,application,14338,curl/7.64.1,/api/login
2024-10-13T00:00:00,192.168.1.126,192.168.1.215,HTTP,allowed,benign,firewall,37026,curl/7.64.1,/index.php
2024-06-15T00:00:00,192.168.1.157,192.168.1.108,TCP,blocked,benign,ids,33643,Nmap Scripting Engine,/
2024-01-10T00:00:00,192.168.1.17,192.168.1.63,UDP,blocked,benign,ids,42641,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/
2024-10-20T00:00:00,96.196.42.139,192.168.1.26,HTTPS,blocked,malicious,firewall,41237,SQLMap/1.6-dev,/login?hydra
2024-10-19T00:00:00,192.168.1.5,192.168.1.237,HTTP,blocked,benign,ids,10293,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/wp-login.php
2024-09-15T00:00:00,192.168.1.4,192.168.1.61,TCP,allowed,benign,ids,39252,curl/7.64.1,/
2024-04-10T00:00:00,192.168.1.14,192.168.1.138,HTTP,allowed,benign,ids,24661,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/index.php
2024-09-15T00:00:00,59.198.75.253,192.168.1.252,HTTPS,blocked,benign,ids,2267,SQLMap/1.6-dev,/login
2024-01-07T00:00:00,236.1.154.83,192.168.1.87,TCP,allowed,benign,application,30647,Nmap Scripting Engine,/
2024-06-24T00:00:00,192.168.1.73,192.168.1.66,UDP,allowed,benign,firewall,15842,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/
2024-07-02T00:00:00,137.197.33.33,192.168.1.165,FTP,allowed,malicious,firewall,34421,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/upload?nmap
2024-03-31T00:00:00,192.168.1.248,192.168.1.225,TCP,blocked,benign,firewall,31005,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/
2024-09-01T00:00:00,192.168.1.174,192.168.1.132,TCP,allowed,benign,firewall,9193,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/
2024-01-15T00:00:00,185.225.185.68,192.168.1.123,HTTP,blocked,benign,ids,47269,curl/7.64.1,/login
2024-03-24T00:00:00,192.168.1.13,192.168.1.101,TCP,allowed,benign,ids,20155,curl/7.64.1,/
2024-06-16T00:00:00,192.168.1.196,192.168.1.64,HTTPS,allowed,benign,ids,14896,curl/7.64.1,/auth
2024-02-23T00:00:00,192.168.1.147,192.168.1.24,TCP,allowed,benign,ids,30804,SQLMap/1.6-dev,/
2024-10-17T00:00:00,192.168.1.76,192.168.1.48,TCP,blocked,benign,firewall,972,SQLMap/1.6-dev,/
2024-12-26T00:00:00,207.41.179.109,192.168.1.201,HTTP,allowed,suspicious,ids,38410,curl/7.64.1,/dashboard?backup.sql
2024-08-14T00:00:00,192.168.1.210,192.168.1.168,TCP,allowed,benign,ids,23031,curl/7.64.1,/
2024-08-16T00:00:00,192.168.1.129,192.168.1.47,UDP,blocked,benign,ids,2367,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/
2024-02-01T00:00:00,192.168.1.153,192.168.1.215,UDP,allowed,benign,application,8095,SQLMap/1.6-dev,/
2024-06-23T00:00:00,192.168.1.115,192.168.1.64,HTTPS,allowed,benign,application,2708,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/admin/config
2024-09-30T00:00:00,192.168.1.82,192.168.1.244,TCP,allowed,benign,application,8098,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/
2024-11-24T00:00:00,192.168.1.239,192.168.1.127,UDP,blocked,benign,application,14341,Nmap Scripting Engine,/
2024-07-26T00:00:00,122.63.201.122,192.168.1.78,HTTPS,allowed,benign,firewall,34761,curl/7.64.1,/api/v1/data
2024-07-02T00:00:00,192.168.1.76,192.168.1.254,TCP,allowed,benign,ids,17851,SQLMap/1.6-dev,/
2024-06-09T00:00:00,192.168.1.59,192.168.1.108,HTTP,blocked,benign,ids,32747,SQLMap/1.6-dev,/admin
2024-05-02T00:00:00,192.168.1.26,192.168.1.158,TCP,blocked,benign,ids,47745,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/
2024-02-05T00:00:00,192.168.1.226,192.168.1.41,HTTPS,blocked,benign,ids,28640,Nmap Scripting Engine,/admin/config
2024-01-15T00:00:00,109.106.120.222,192.168.1.246,UDP,allowed,benign,application,19046,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/
2024-09-21T00:00:00,192.168.1.109,192.168.1.235,HTTP,allowed,benign,application,22254,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/index.php
2024-02-20T00:00:00,192.168.1.177,192.168.1.179,UDP,allowed,benign,firewall,34163,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/
2024-04-06T00:00:00,208.223.2.195,192.168.1.100,HTTP,blocked,benign,ids,24624,SQLMap/1.6-dev,/login
2024-06-15T00:00:00,109.106.120.222,192.168.1.219,UDP,allowed,benign,application,8811,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/
2024-03-11T00:00:00,59.211.9.207,192.168.1.72,HTTPS,allowed,benign,ids,10737,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/secure
2024-10-08T00:00:00,192.168.1.171,192.168.1.88,FTP,blocked,benign,application,29139,curl/7.64.1,/download
2024-07-22T00:00:00,21.22.188.125,192.168.1.199,UDP,blocked,benign,application,39826,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/
2024-07-16T00:00:00,192.168.1.138,192.168.1.32,TCP,allowed,benign,ids,23250,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/
2024-02-01T00:00:00,177.52.183.80,192.168.1.165,HTTPS,blocked,benign,firewall,12193,Nmap Scripting Engine,/admin/config
2024-06-24T00:00:00,192.168.1.231,192.168.1.22,HTTP,allowed,benign,application,47726,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/api/login
2024-01-30T00:00:00,192.168.1.127,192.168.1.122,HTTP,blocked,benign,firewall,49146,Nmap Scripting Engine,/dashboard
2024-12-13T00:00:00,192.168.1.241,192.168.1.114,ICMP,allowed,benign,firewall,4846,Nmap Scripting Engine,/
2024-01-28T00:00:00,192.168.1.74,192.168.1.96,UDP,blocked,benign,ids,3534,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/
2024-01-29T00:00:00,192.168.1.4,192.168.1.155,TCP,allowed,benign,ids,24244,curl/7.64.1,/
2024-08-12T00:00:00,192.168.1.199,192.168.1.215,HTTP,allowed,benign,application,2131,Nmap Scripting Engine,/wp-login.php
2024-12-01T00:00:00,192.168.1.141,192.168.1.152,ICMP,blocked,benign,application,27051,SQLMap/1.6-dev,/
2024-03-11T00:00:00,192.168.1.163,192.168.1.210,HTTPS,blocked,benign,application,15621,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/auth
2024-03-23T00:00:00,21.22.188.125,192.168.1.91,TCP,blocked,benign,firewall,14444,curl/7.64.1,/
2024-03-15T00:00:00,213.161.159.227,192.168.1.222,HTTPS,allowed,suspicious,ids,42115,Nmap Scripting Engine,/admin/config?login
2024-04-20T00:00:00,192.168.1.111,192.168.1.207,HTTPS,allowed,benign,application,44235,SQLMap/1.6-dev,/api/v1/data
2024-10-26T00:00:00,192.168.1.148,192.168.1.20,TCP,allowed,benign,application,17755,curl/7.64.1,/
2024-04-03T00:00:00,240.226.147.148,192.168.1.18,ICMP,blocked,benign,application,35393,curl/7.64.1,/
2024-02-06T00:00:00,192.168.1.118,192.168.1.114,HTTP,blocked,benign,application,11029,Nmap Scripting Engine,/dashboard
2024-07-17T00:00:00,192.168.1.151,192.168.1.171,HTTP,blocked,benign,application,4751,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/dashboard
2024-06-01T00:00:00,42.119.98.70,192.168.1.54,UDP,allowed,suspicious,application,29855,Nmap Scripting Engine,/?..\..\etc\passwd
2024-07-09T00:00:00,163.214.94.42,192.168.1.15,HTTP,allowed,benign,ids,3595,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/index.php
2024-09-14T00:00:00,192.168.1.177,192.168.1.186,SSH,allowed,benign,application,49280,Nmap Scripting Engine,/etc/passwd
2024-05-08T00:00:00,192.168.1.38,192.168.1.2,HTTPS,blocked,benign,firewall,30912,Nmap Scripting Engine,/api/v1/data
2024-03-16T00:00:00,103.172.167.96,192.168.1.82,TCP,allowed,benign,ids,13718,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/
2024-02-05T00:00:00,192.168.1.37,192.168.1.110,FTP,allowed,benign,ids,27259,Nmap Scripting Engine,/download
